property_id,check_in_date,room_category,successful_bookings,capacity
19563,2022-06-27,RT1,17,30.0
17558,2022-06-27,RT1,10,19.0
16558,2022-06-27,RT1,12,19.0
17560,2022-06-27,RT1,21,40.0
19558,2022-06-27,RT1,18,40.0
19560,2022-06-27,RT1,15,26.0
17561,2022-06-27,RT1,17,26.0
16560,2022-06-27,RT1,19,34.0
16561,2022-06-27,RT1,10,18.0
16562,2022-06-27,RT1,14,31.0
16563,2022-06-27,RT1,27,41.0
17559,2022-06-27,RT1,17,32.0
17562,2022-06-27,RT1,9,20.0
17563,2022-06-27,RT1,17,25.0
18558,2022-06-27,RT1,8,15.0
18559,2022-06-27,RT1,19,42.0
18561,2022-06-27,RT1,22,33.0
18562,2022-06-27,RT1,24,38.0
18563,2022-06-27,RT1,15,27.0
19559,2022-06-27,RT1,12,24.0
19561,2022-06-27,RT1,16,36.0
17564,2022-06-27,RT1,6,16.0
19562,2022-06-27,RT2,15,23.0
18563,2022-06-27,RT2,14,29.0
17561,2022-06-27,RT2,23,36.0
17558,2022-06-27,RT2,24,50.0
16562,2022-06-27,RT2,23,43.0
16561,2022-06-27,RT2,16,24.0
16558,2022-06-27,RT2,13,22.0
19560,2022-06-27,RT2,22,38.0
16563,2022-06-27,RT2,28,38.0
16559,2022-06-27,RT2,24,41.0
19559,2022-06-27,RT2,22,41.0
19558,2022-06-27,RT2,17,39.0
17559,2022-06-27,RT2,24,39.0
16560,2022-06-27,RT2,15,34.0
18562,2022-06-27,RT2,25,34.0
18559,2022-06-27,RT2,17,44.0
17563,2022-06-27,RT2,28,44.0
17562,2022-06-27,RT2,12,30.0
18558,2022-06-27,RT2,15,30.0
17564,2022-06-27,RT2,15,40.0
18561,2022-06-27,RT2,23,40.0
18560,2022-06-27,RT2,25,40.0
17560,2022-06-27,RT2,23,45.0
19561,2022-06-27,RT2,23,45.0
19563,2022-06-27,RT2,22,45.0
19563,2022-06-27,RT3,13,29.0
19562,2022-06-27,RT3,15,29.0
19561,2022-06-27,RT3,14,29.0
18562,2022-06-27,RT3,18,29.0
17558,2022-06-27,RT3,12,27.0
17562,2022-06-27,RT3,12,27.0
19559,2022-06-27,RT3,13,27.0
16559,2022-06-27,RT3,21,32.0
16558,2022-06-27,RT3,5,8.0
18561,2022-06-27,RT3,17,25.0
18559,2022-06-27,RT3,8,23.0
19558,2022-06-27,RT3,8,21.0
16561,2022-06-27,RT3,13,21.0
17561,2022-06-27,RT3,13,19.0
18558,2022-06-27,RT3,13,26.0
18560,2022-06-27,RT3,14,24.0
17564,2022-06-27,RT3,9,24.0
16560,2022-06-27,RT3,10,20.0
16562,2022-06-27,RT3,10,18.0
16563,2022-06-27,RT3,12,20.0
17560,2022-06-27,RT3,12,25.0
17563,2022-06-27,RT3,12,16.0
18563,2022-06-27,RT3,12,23.0
19560,2022-06-27,RT3,12,19.0
17559,2022-06-27,RT3,11,16.0
19559,2022-06-27,RT4,2,3.0
16558,2022-06-27,RT4,2,3.0
16562,2022-06-27,RT4,4,6.0
19563,2022-06-27,RT4,4,6.0
16560,2022-06-27,RT4,4,7.0
19561,2022-06-27,RT4,4,7.0
18561,2022-06-27,RT4,5,9.0
16561,2022-06-27,RT4,6,10.0
17560,2022-06-27,RT4,6,13.0
17564,2022-06-27,RT4,7,17.0
18560,2022-06-27,RT4,10,15.0
19560,2022-06-27,RT4,11,16.0
18559,2022-06-27,RT4,9,19.0
17563,2022-06-27,RT4,12,19.0
19562,2022-06-27,RT4,8,14.0
17559,2022-06-27,RT4,9,14.0
18558,2022-06-27,RT4,9,20.0
18562,2022-06-27,RT4,12,20.0
18563,2022-06-27,RT4,9,18.0
16563,2022-06-27,RT4,10,18.0
16559,2022-06-27,RT4,11,18.0
17558,2022-06-27,RT4,3,6.0
17562,2022-06-27,RT4,3,6.0
19558,2022-06-27,RT4,3,7.0
17561,2022-06-27,RT4,3,4.0
16559,2022-06-28,RT1,21,30.0
18560,2022-06-28,RT1,19,30.0
19562,2022-06-28,RT1,19,30.0
19563,2022-06-28,RT1,15,30.0
17558,2022-06-28,RT1,10,19.0
16558,2022-06-28,RT1,11,19.0
17560,2022-06-28,RT1,20,40.0
19558,2022-06-28,RT1,17,40.0
19560,2022-06-28,RT1,17,26.0
17561,2022-06-28,RT1,17,26.0
16560,2022-06-28,RT1,17,34.0
16561,2022-06-28,RT1,12,18.0
16562,2022-06-28,RT1,15,31.0
16563,2022-06-28,RT1,26,41.0
17559,2022-06-28,RT1,18,32.0
17562,2022-06-28,RT1,8,20.0
17563,2022-06-28,RT1,17,25.0
18558,2022-06-28,RT1,7,15.0
18559,2022-06-28,RT1,17,42.0
18561,2022-06-28,RT1,18,33.0
18562,2022-06-28,RT1,27,38.0
18563,2022-06-28,RT1,13,27.0
19559,2022-06-28,RT1,12,24.0
19561,2022-06-28,RT1,16,36.0
17564,2022-06-28,RT1,6,16.0
19562,2022-06-28,RT2,14,23.0
18563,2022-06-28,RT2,14,29.0
17561,2022-06-28,RT2,24,36.0
17558,2022-06-28,RT2,26,50.0
16562,2022-06-28,RT2,23,43.0
16561,2022-06-28,RT2,15,24.0
16558,2022-06-28,RT2,15,22.0
19560,2022-06-28,RT2,22,38.0
16563,2022-06-28,RT2,23,38.0
16559,2022-06-28,RT2,26,41.0
19559,2022-06-28,RT2,23,41.0
19558,2022-06-28,RT2,15,39.0
17559,2022-06-28,RT2,23,39.0
16560,2022-06-28,RT2,15,34.0
18562,2022-06-28,RT2,21,34.0
18559,2022-06-28,RT2,21,44.0
17563,2022-06-28,RT2,27,44.0
17562,2022-06-28,RT2,12,30.0
18558,2022-06-28,RT2,14,30.0
17564,2022-06-28,RT2,16,40.0
18561,2022-06-28,RT2,28,40.0
18560,2022-06-28,RT2,23,40.0
17560,2022-06-28,RT2,22,45.0
19561,2022-06-28,RT2,20,45.0
19563,2022-06-28,RT2,26,45.0
19563,2022-06-28,RT3,15,29.0
19562,2022-06-28,RT3,18,29.0
19561,2022-06-28,RT3,13,29.0
18562,2022-06-28,RT3,19,29.0
17558,2022-06-28,RT3,14,27.0
17562,2022-06-28,RT3,12,27.0
19559,2022-06-28,RT3,15,27.0
16559,2022-06-28,RT3,21,32.0
16558,2022-06-28,RT3,5,8.0
18561,2022-06-28,RT3,15,25.0
18560,2022-06-28,RT3,17,24.0
16561,2022-06-28,RT3,13,21.0
17560,2022-06-28,RT3,13,25.0
18558,2022-06-28,RT3,13,26.0
19560,2022-06-28,RT3,14,19.0
18559,2022-06-28,RT3,9,23.0
19558,2022-06-28,RT3,9,21.0
16562,2022-06-28,RT3,10,18.0
17564,2022-06-28,RT3,10,24.0
17561,2022-06-28,RT3,12,19.0
16560,2022-06-28,RT3,11,20.0
16563,2022-06-28,RT3,11,20.0
17559,2022-06-28,RT3,11,16.0
17563,2022-06-28,RT3,11,16.0
18563,2022-06-28,RT3,11,23.0
19559,2022-06-28,RT4,2,3.0
16558,2022-06-28,RT4,2,3.0
17558,2022-06-28,RT4,4,6.0
16560,2022-06-28,RT4,4,7.0
16561,2022-06-28,RT4,5,10.0
18561,2022-06-28,RT4,5,9.0
17560,2022-06-28,RT4,6,13.0
17564,2022-06-28,RT4,7,17.0
18560,2022-06-28,RT4,10,15.0
19560,2022-06-28,RT4,9,16.0
18559,2022-06-28,RT4,8,19.0
17563,2022-06-28,RT4,11,19.0
19562,2022-06-28,RT4,7,14.0
17559,2022-06-28,RT4,8,14.0
18558,2022-06-28,RT4,10,20.0
18562,2022-06-28,RT4,11,20.0
18563,2022-06-28,RT4,9,18.0
16563,2022-06-28,RT4,13,18.0
16559,2022-06-28,RT4,10,18.0
16562,2022-06-28,RT4,3,6.0
17562,2022-06-28,RT4,3,6.0
19563,2022-06-28,RT4,3,6.0
19558,2022-06-28,RT4,3,7.0
19561,2022-06-28,RT4,3,7.0
17561,2022-06-28,RT4,3,4.0
19563,2022-06-29,RT3,15,29.0
18560,2022-06-29,RT1,20,30.0
19562,2022-06-29,RT1,20,30.0
19563,2022-06-29,RT1,14,30.0
17558,2022-06-29,RT1,10,19.0
16558,2022-06-29,RT1,12,19.0
17560,2022-06-29,RT1,21,40.0
19558,2022-06-29,RT1,18,40.0
19560,2022-06-29,RT1,13,26.0
17561,2022-06-29,RT1,17,26.0
16560,2022-06-29,RT1,18,34.0
16561,2022-06-29,RT1,10,18.0
16562,2022-06-29,RT1,14,31.0
16563,2022-06-29,RT1,23,41.0
17559,2022-06-29,RT1,22,32.0
17562,2022-06-29,RT1,8,20.0
17563,2022-06-29,RT1,15,25.0
18558,2022-06-29,RT1,8,15.0
18559,2022-06-29,RT1,18,42.0
18561,2022-06-29,RT1,21,33.0
18562,2022-06-29,RT1,24,38.0
18563,2022-06-29,RT1,15,27.0
19559,2022-06-29,RT1,12,24.0
19561,2022-06-29,RT1,20,36.0
17564,2022-06-29,RT1,7,16.0
19562,2022-06-29,RT2,17,23.0
18563,2022-06-29,RT2,15,29.0
17561,2022-06-29,RT2,23,36.0
17558,2022-06-29,RT2,25,50.0
16562,2022-06-29,RT2,23,43.0
16561,2022-06-29,RT2,15,24.0
16558,2022-06-29,RT2,15,22.0
19560,2022-06-29,RT2,24,38.0
16563,2022-06-29,RT2,25,38.0
16559,2022-06-29,RT2,23,41.0
19559,2022-06-29,RT2,22,41.0
19558,2022-06-29,RT2,15,39.0
17559,2022-06-29,RT2,24,39.0
16560,2022-06-29,RT2,19,34.0
18562,2022-06-29,RT2,20,34.0
18559,2022-06-29,RT2,19,44.0
17563,2022-06-29,RT2,28,44.0
17562,2022-06-29,RT2,14,30.0
18558,2022-06-29,RT2,14,30.0
17564,2022-06-29,RT2,17,40.0
18561,2022-06-29,RT2,27,40.0
18560,2022-06-29,RT2,23,40.0
17560,2022-06-29,RT2,24,45.0
19561,2022-06-29,RT2,25,45.0
19563,2022-06-29,RT2,24,45.0
16559,2022-06-29,RT1,18,30.0
19562,2022-06-29,RT3,20,29.0
19561,2022-06-29,RT3,14,29.0
18562,2022-06-29,RT3,18,29.0
17558,2022-06-29,RT3,15,27.0
17562,2022-06-29,RT3,10,27.0
19559,2022-06-29,RT3,12,27.0
16559,2022-06-29,RT3,20,32.0
16558,2022-06-29,RT3,5,8.0
18561,2022-06-29,RT3,19,25.0
18560,2022-06-29,RT3,16,24.0
16563,2022-06-29,RT3,13,20.0
18563,2022-06-29,RT3,13,23.0
16561,2022-06-29,RT3,14,21.0
16562,2022-06-29,RT3,9,18.0
17559,2022-06-29,RT3,10,16.0
18559,2022-06-29,RT3,10,23.0
19558,2022-06-29,RT3,10,21.0
16560,2022-06-29,RT3,12,20.0
17560,2022-06-29,RT3,12,25.0
18558,2022-06-29,RT3,12,26.0
19560,2022-06-29,RT3,12,19.0
17564,2022-06-29,RT3,12,24.0
17561,2022-06-29,RT3,11,19.0
17563,2022-06-29,RT3,11,16.0
19559,2022-06-29,RT4,2,3.0
16558,2022-06-29,RT4,2,3.0
16562,2022-06-29,RT4,4,6.0
19558,2022-06-29,RT4,4,7.0
16561,2022-06-29,RT4,5,10.0
17560,2022-06-29,RT4,6,13.0
18561,2022-06-29,RT4,6,9.0
17564,2022-06-29,RT4,7,17.0
18560,2022-06-29,RT4,9,15.0
19560,2022-06-29,RT4,10,16.0
18559,2022-06-29,RT4,8,19.0
17563,2022-06-29,RT4,14,19.0
19562,2022-06-29,RT4,10,14.0
17559,2022-06-29,RT4,9,14.0
18558,2022-06-29,RT4,10,20.0
18562,2022-06-29,RT4,12,20.0
18563,2022-06-29,RT4,10,18.0
16563,2022-06-29,RT4,11,18.0
16559,2022-06-29,RT4,10,18.0
17558,2022-06-29,RT4,3,6.0
17562,2022-06-29,RT4,3,6.0
19563,2022-06-29,RT4,3,6.0
16560,2022-06-29,RT4,3,7.0
19561,2022-06-29,RT4,3,7.0
17561,2022-06-29,RT4,3,4.0
16559,2022-06-30,RT1,17,30.0
19562,2022-06-30,RT1,19,30.0
19563,2022-06-30,RT1,15,30.0
17558,2022-06-30,RT1,10,19.0
16558,2022-06-30,RT1,13,19.0
17560,2022-06-30,RT1,18,40.0
19558,2022-06-30,RT1,17,40.0
19560,2022-06-30,RT1,16,26.0
17561,2022-06-30,RT1,16,26.0
16560,2022-06-30,RT1,17,34.0
16561,2022-06-30,RT1,12,18.0
16562,2022-06-30,RT1,17,31.0
16563,2022-06-30,RT1,27,41.0
17559,2022-06-30,RT1,22,32.0
17562,2022-06-30,RT1,9,20.0
17563,2022-06-30,RT1,13,25.0
18558,2022-06-30,RT1,8,15.0
18559,2022-06-30,RT1,16,42.0
18561,2022-06-30,RT1,21,33.0
18562,2022-06-30,RT1,24,38.0
18563,2022-06-30,RT1,14,27.0
19559,2022-06-30,RT1,12,24.0
19561,2022-06-30,RT1,18,36.0
17564,2022-06-30,RT1,6,16.0
19562,2022-06-30,RT2,14,23.0
18563,2022-06-30,RT2,14,29.0
17561,2022-06-30,RT2,22,36.0
17558,2022-06-30,RT2,24,50.0
16562,2022-06-30,RT2,19,43.0
16561,2022-06-30,RT2,14,24.0
16558,2022-06-30,RT2,15,22.0
19560,2022-06-30,RT2,27,38.0
16563,2022-06-30,RT2,22,38.0
16559,2022-06-30,RT2,27,41.0
19559,2022-06-30,RT2,22,41.0
19558,2022-06-30,RT2,17,39.0
17559,2022-06-30,RT2,22,39.0
16560,2022-06-30,RT2,15,34.0
18562,2022-06-30,RT2,22,34.0
18559,2022-06-30,RT2,19,44.0
17563,2022-06-30,RT2,32,44.0
17562,2022-06-30,RT2,14,30.0
18558,2022-06-30,RT2,14,30.0
17564,2022-06-30,RT2,18,40.0
18561,2022-06-30,RT2,28,40.0
18560,2022-06-30,RT2,24,40.0
17560,2022-06-30,RT2,25,45.0
19561,2022-06-30,RT2,22,45.0
19563,2022-06-30,RT2,23,45.0
19563,2022-06-30,RT3,13,29.0
18560,2022-06-30,RT1,18,30.0
19562,2022-06-30,RT3,20,29.0
19561,2022-06-30,RT3,15,29.0
18562,2022-06-30,RT3,18,29.0
17558,2022-06-30,RT3,16,27.0
17562,2022-06-30,RT3,11,27.0
19559,2022-06-30,RT3,14,27.0
16559,2022-06-30,RT3,20,32.0
16558,2022-06-30,RT3,5,8.0
18561,2022-06-30,RT3,18,25.0
19558,2022-06-30,RT3,8,21.0
16561,2022-06-30,RT3,13,21.0
17560,2022-06-30,RT3,13,25.0
16563,2022-06-30,RT3,14,20.0
18558,2022-06-30,RT3,14,26.0
18560,2022-06-30,RT3,14,24.0
16560,2022-06-30,RT3,9,20.0
17563,2022-06-30,RT3,9,16.0
16562,2022-06-30,RT3,10,18.0
18559,2022-06-30,RT3,10,23.0
17564,2022-06-30,RT3,10,24.0
19560,2022-06-30,RT3,12,19.0
17559,2022-06-30,RT3,11,16.0
17561,2022-06-30,RT3,11,19.0
18563,2022-06-30,RT3,11,23.0
19559,2022-06-30,RT4,2,3.0
16558,2022-06-30,RT4,2,3.0
16562,2022-06-30,RT4,4,6.0
19561,2022-06-30,RT4,4,7.0
17560,2022-06-30,RT4,5,13.0
18561,2022-06-30,RT4,5,9.0
16561,2022-06-30,RT4,6,10.0
17564,2022-06-30,RT4,7,17.0
18560,2022-06-30,RT4,8,15.0
19560,2022-06-30,RT4,10,16.0
18559,2022-06-30,RT4,9,19.0
17563,2022-06-30,RT4,11,19.0
19562,2022-06-30,RT4,8,14.0
17559,2022-06-30,RT4,9,14.0
18558,2022-06-30,RT4,11,20.0
18562,2022-06-30,RT4,12,20.0
18563,2022-06-30,RT4,10,18.0
16563,2022-06-30,RT4,12,18.0
16559,2022-06-30,RT4,10,18.0
17558,2022-06-30,RT4,3,6.0
17562,2022-06-30,RT4,3,6.0
19563,2022-06-30,RT4,3,6.0
16560,2022-06-30,RT4,3,7.0
19558,2022-06-30,RT4,3,7.0
17561,2022-06-30,RT4,3,4.0
16559,2022-07-01,RT1,20,30.0
18560,2022-07-01,RT1,17,30.0
19562,2022-07-01,RT1,19,30.0
19563,2022-07-01,RT1,14,30.0
17558,2022-07-01,RT1,9,19.0
16558,2022-07-01,RT1,11,19.0
17560,2022-07-01,RT1,20,40.0
19558,2022-07-01,RT1,17,40.0
19560,2022-07-01,RT1,15,26.0
17561,2022-07-01,RT1,17,26.0
16560,2022-07-01,RT1,16,34.0
16561,2022-07-01,RT1,13,18.0
16562,2022-07-01,RT1,17,31.0
16563,2022-07-01,RT1,29,41.0
17559,2022-07-01,RT1,22,32.0
17562,2022-07-01,RT1,9,20.0
17563,2022-07-01,RT1,15,25.0
18558,2022-07-01,RT1,7,15.0
18559,2022-07-01,RT1,19,42.0
18561,2022-07-01,RT1,19,33.0
18562,2022-07-01,RT1,24,38.0
18563,2022-07-01,RT1,12,27.0
19559,2022-07-01,RT1,12,24.0
19561,2022-07-01,RT1,19,36.0
17564,2022-07-01,RT1,7,16.0
19562,2022-07-01,RT2,15,23.0
18563,2022-07-01,RT2,17,29.0
17561,2022-07-01,RT2,21,36.0
17558,2022-07-01,RT2,27,50.0
16562,2022-07-01,RT2,19,43.0
16561,2022-07-01,RT2,14,24.0
16558,2022-07-01,RT2,13,22.0
19560,2022-07-01,RT2,23,38.0
16563,2022-07-01,RT2,22,38.0
16559,2022-07-01,RT2,26,41.0
19559,2022-07-01,RT2,22,41.0
19558,2022-07-01,RT2,17,39.0
17559,2022-07-01,RT2,26,39.0
16560,2022-07-01,RT2,17,34.0
18562,2022-07-01,RT2,20,34.0
18559,2022-07-01,RT2,17,44.0
17563,2022-07-01,RT2,28,44.0
17562,2022-07-01,RT2,12,30.0
18558,2022-07-01,RT2,16,30.0
17564,2022-07-01,RT2,16,40.0
18561,2022-07-01,RT2,23,40.0
18560,2022-07-01,RT2,25,40.0
17560,2022-07-01,RT2,25,45.0
19561,2022-07-01,RT2,24,45.0
19563,2022-07-01,RT2,20,45.0
19563,2022-07-01,RT3,15,29.0
19562,2022-07-01,RT3,20,29.0
19561,2022-07-01,RT3,15,29.0
18562,2022-07-01,RT3,20,29.0
17558,2022-07-01,RT3,13,27.0
17562,2022-07-01,RT3,11,27.0
19559,2022-07-01,RT3,14,27.0
16559,2022-07-01,RT3,20,32.0
16558,2022-07-01,RT3,5,8.0
18561,2022-07-01,RT3,18,25.0
18560,2022-07-01,RT3,16,24.0
19558,2022-07-01,RT3,8,21.0
16561,2022-07-01,RT3,13,21.0
16563,2022-07-01,RT3,13,20.0
17560,2022-07-01,RT3,13,25.0
18558,2022-07-01,RT3,14,26.0
16562,2022-07-01,RT3,9,18.0
17559,2022-07-01,RT3,9,16.0
16560,2022-07-01,RT3,10,20.0
17563,2022-07-01,RT3,10,16.0
19560,2022-07-01,RT3,10,19.0
17561,2022-07-01,RT3,11,19.0
18559,2022-07-01,RT3,11,23.0
18563,2022-07-01,RT3,11,23.0
17564,2022-07-01,RT3,11,24.0
16558,2022-07-01,RT4,2,3.0
16562,2022-07-01,RT4,4,6.0
19561,2022-07-01,RT4,4,7.0
16561,2022-07-01,RT4,6,10.0
18561,2022-07-01,RT4,6,9.0
17560,2022-07-01,RT4,7,13.0
19559,2022-07-01,RT4,1,3.0
17564,2022-07-01,RT4,7,17.0
18560,2022-07-01,RT4,12,15.0
19560,2022-07-01,RT4,10,16.0
18559,2022-07-01,RT4,10,19.0
17563,2022-07-01,RT4,14,19.0
19562,2022-07-01,RT4,9,14.0
17559,2022-07-01,RT4,9,14.0
18558,2022-07-01,RT4,10,20.0
18562,2022-07-01,RT4,13,20.0
18563,2022-07-01,RT4,10,18.0
16563,2022-07-01,RT4,10,18.0
16559,2022-07-01,RT4,11,18.0
17558,2022-07-01,RT4,3,6.0
17562,2022-07-01,RT4,3,6.0
19563,2022-07-01,RT4,3,6.0
16560,2022-07-01,RT4,3,7.0
19558,2022-07-01,RT4,3,7.0
17561,2022-07-01,RT4,3,4.0
19563,2022-07-02,RT3,22,29.0
16559,2022-07-02,RT1,29,30.0
18560,2022-07-02,RT1,27,30.0
19562,2022-07-02,RT1,26,30.0
19563,2022-07-02,RT1,21,30.0
17558,2022-07-02,RT1,15,19.0
16558,2022-07-02,RT1,17,19.0
17560,2022-07-02,RT1,28,40.0
19558,2022-07-02,RT1,23,40.0
19560,2022-07-02,RT1,123,26.0
17561,2022-07-02,RT1,23,26.0
16560,2022-07-02,RT1,24,34.0
16561,2022-07-02,RT1,17,18.0
16562,2022-07-02,RT1,23,31.0
16563,2022-07-02,RT1,34,41.0
17559,2022-07-02,RT1,28,32.0
17562,2022-07-02,RT1,14,20.0
17563,2022-07-02,RT1,21,25.0
18558,2022-07-02,RT1,11,15.0
18559,2022-07-02,RT1,24,42.0
18561,2022-07-02,RT1,30,33.0
18562,2022-07-02,RT1,35,38.0
18563,2022-07-02,RT1,20,27.0
19559,2022-07-02,RT1,17,24.0
19561,2022-07-02,RT1,27,36.0
17564,2022-07-02,RT1,8,16.0
19562,2022-07-02,RT2,22,23.0
18563,2022-07-02,RT2,22,29.0
17561,2022-07-02,RT2,33,36.0
17558,2022-07-02,RT2,36,50.0
16562,2022-07-02,RT2,30,43.0
16561,2022-07-02,RT2,21,24.0
16558,2022-07-02,RT2,19,22.0
19560,2022-07-02,RT2,38,38.0
16563,2022-07-02,RT2,31,38.0
16559,2022-07-02,RT2,38,41.0
19559,2022-07-02,RT2,28,41.0
19558,2022-07-02,RT2,22,39.0
17559,2022-07-02,RT2,32,39.0
16560,2022-07-02,RT2,25,34.0
18562,2022-07-02,RT2,32,34.0
18559,2022-07-02,RT2,26,44.0
17563,2022-07-02,RT2,37,44.0
17562,2022-07-02,RT2,19,30.0
18558,2022-07-02,RT2,23,30.0
17564,2022-07-02,RT2,24,40.0
18561,2022-07-02,RT2,38,40.0
18560,2022-07-02,RT2,35,40.0
17560,2022-07-02,RT2,34,45.0
19561,2022-07-02,RT2,33,45.0
19563,2022-07-02,RT2,33,45.0
19562,2022-07-02,RT3,24,29.0
19561,2022-07-02,RT3,21,29.0
18562,2022-07-02,RT3,28,29.0
17558,2022-07-02,RT3,19,27.0
17562,2022-07-02,RT3,17,27.0
19559,2022-07-02,RT3,19,27.0
16559,2022-07-02,RT3,28,32.0
16558,2022-07-02,RT3,7,8.0
17560,2022-07-02,RT3,19,25.0
18561,2022-07-02,RT3,22,25.0
16561,2022-07-02,RT3,20,21.0
16563,2022-07-02,RT3,18,20.0
17559,2022-07-02,RT3,16,16.0
17561,2022-07-02,RT3,16,19.0
18558,2022-07-02,RT3,19,26.0
18560,2022-07-02,RT3,22,24.0
18563,2022-07-02,RT3,17,23.0
19560,2022-07-02,RT3,17,19.0
16560,2022-07-02,RT3,15,20.0
16562,2022-07-02,RT3,13,18.0
17563,2022-07-02,RT3,14,16.0
17564,2022-07-02,RT3,14,24.0
18559,2022-07-02,RT3,12,23.0
19558,2022-07-02,RT3,11,21.0
19559,2022-07-02,RT4,2,3.0
17558,2022-07-02,RT4,4,6.0
17562,2022-07-02,RT4,4,6.0
19563,2022-07-02,RT4,4,6.0
19558,2022-07-02,RT4,4,7.0
16560,2022-07-02,RT4,5,7.0
16562,2022-07-02,RT4,5,6.0
19561,2022-07-02,RT4,5,7.0
16561,2022-07-02,RT4,9,10.0
17560,2022-07-02,RT4,10,13.0
18561,2022-07-02,RT4,8,9.0
17564,2022-07-02,RT4,11,17.0
18560,2022-07-02,RT4,14,15.0
19560,2022-07-02,RT4,14,16.0
18559,2022-07-02,RT4,13,19.0
17563,2022-07-02,RT4,17,19.0
19562,2022-07-02,RT4,13,14.0
17559,2022-07-02,RT4,14,14.0
18558,2022-07-02,RT4,13,20.0
18562,2022-07-02,RT4,19,20.0
18563,2022-07-02,RT4,14,18.0
16563,2022-07-02,RT4,18,18.0
16559,2022-07-02,RT4,17,18.0
17561,2022-07-02,RT4,3,4.0
16558,2022-07-02,RT4,3,3.0
19563,2022-07-03,RT3,23,29.0
18560,2022-07-03,RT1,27,30.0
19562,2022-07-03,RT1,27,30.0
19563,2022-07-03,RT1,20,30.0
17558,2022-07-03,RT1,15,19.0
16558,2022-07-03,RT1,18,19.0
17560,2022-07-03,RT1,29,40.0
19558,2022-07-03,RT1,22,40.0
19560,2022-07-03,RT1,22,26.0
17561,2022-07-03,RT1,23,26.0
16560,2022-07-03,RT1,27,34.0
16561,2022-07-03,RT1,17,18.0
16562,2022-07-03,RT1,23,31.0
16563,2022-07-03,RT1,36,41.0
17559,2022-07-03,RT1,29,32.0
17562,2022-07-03,RT1,13,20.0
17563,2022-07-03,RT1,23,25.0
18558,2022-07-03,RT1,11,15.0
18559,2022-07-03,RT1,27,42.0
18561,2022-07-03,RT1,31,33.0
18562,2022-07-03,RT1,33,38.0
18563,2022-07-03,RT1,21,27.0
19559,2022-07-03,RT1,17,24.0
19561,2022-07-03,RT1,28,36.0
17564,2022-07-03,RT1,9,16.0
19562,2022-07-03,RT2,20,23.0
18563,2022-07-03,RT2,21,29.0
17561,2022-07-03,RT2,36,36.0
17558,2022-07-03,RT2,34,50.0
16562,2022-07-03,RT2,32,43.0
16561,2022-07-03,RT2,20,24.0
16558,2022-07-03,RT2,21,22.0
19560,2022-07-03,RT2,34,38.0
16563,2022-07-03,RT2,35,38.0
16559,2022-07-03,RT2,40,41.0
19559,2022-07-03,RT2,30,41.0
19558,2022-07-03,RT2,22,39.0
17559,2022-07-03,RT2,36,39.0
16560,2022-07-03,RT2,24,34.0
18562,2022-07-03,RT2,29,34.0
18559,2022-07-03,RT2,30,44.0
17563,2022-07-03,RT2,43,44.0
17562,2022-07-03,RT2,17,30.0
18558,2022-07-03,RT2,21,30.0
17564,2022-07-03,RT2,23,40.0
18561,2022-07-03,RT2,35,40.0
18560,2022-07-03,RT2,35,40.0
17560,2022-07-03,RT2,31,45.0
19561,2022-07-03,RT2,35,45.0
19563,2022-07-03,RT2,33,45.0
16559,2022-07-03,RT1,28,30.0
19562,2022-07-03,RT3,27,29.0
19561,2022-07-03,RT3,22,29.0
18562,2022-07-03,RT3,27,29.0
17558,2022-07-03,RT3,20,27.0
17562,2022-07-03,RT3,15,27.0
19559,2022-07-03,RT3,20,27.0
16559,2022-07-03,RT3,29,32.0
16558,2022-07-03,RT3,7,8.0
17560,2022-07-03,RT3,19,25.0
18561,2022-07-03,RT3,23,25.0
16561,2022-07-03,RT3,19,21.0
16563,2022-07-03,RT3,18,20.0
17561,2022-07-03,RT3,16,19.0
18558,2022-07-03,RT3,20,26.0
18560,2022-07-03,RT3,21,24.0
18563,2022-07-03,RT3,16,23.0
19560,2022-07-03,RT3,18,19.0
17559,2022-07-03,RT3,15,16.0
17563,2022-07-03,RT3,15,16.0
17564,2022-07-03,RT3,15,24.0
16560,2022-07-03,RT3,14,20.0
16562,2022-07-03,RT3,14,18.0
18559,2022-07-03,RT3,14,23.0
19558,2022-07-03,RT3,11,21.0
19559,2022-07-03,RT4,2,3.0
16562,2022-07-03,RT4,4,6.0
17562,2022-07-03,RT4,4,6.0
19563,2022-07-03,RT4,4,6.0
17561,2022-07-03,RT4,4,4.0
16560,2022-07-03,RT4,5,7.0
17558,2022-07-03,RT4,5,6.0
19558,2022-07-03,RT4,5,7.0
19561,2022-07-03,RT4,5,7.0
16561,2022-07-03,RT4,9,10.0
17560,2022-07-03,RT4,10,13.0
18561,2022-07-03,RT4,8,9.0
17564,2022-07-03,RT4,9,17.0
18560,2022-07-03,RT4,13,15.0
19560,2022-07-03,RT4,15,16.0
18559,2022-07-03,RT4,10,19.0
17563,2022-07-03,RT4,18,19.0
19562,2022-07-03,RT4,13,14.0
17559,2022-07-03,RT4,12,14.0
18558,2022-07-03,RT4,13,20.0
18562,2022-07-03,RT4,19,20.0
18563,2022-07-03,RT4,13,18.0
16563,2022-07-03,RT4,15,18.0
16559,2022-07-03,RT4,16,18.0
16558,2022-07-03,RT4,3,3.0
16559,2022-07-04,RT1,19,30.0
